name,link,error
LeTourneau University,https://www.letu.edu/global-initiatives/office-of-international-studies.html,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Nursing,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/apply,HTTP Error 403: Forbidden
National University,https://www.nu.edu/student-services/,HTTP Error 403: Forbidden
Duquesne University,https://www.linkedin.com/school/duquesne-university/,HTTP Error 999: Request denied
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Dillard University,https://www.dillard.edu/about/administration/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Oboe,HTTP Error 403: Forbidden
National University,https://www.nu.edu/dissertation-boot-camps/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/florida/central-pasco/,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/faculty-senate,HTTP Error 403: Forbidden
Asbury University,https://www.asbury.edu/wp-content/uploads/2023/07/FRNEmajor-2022.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/educational-technology-leadership/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/administration/academic-affairs/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Old%20Testament%20Interpretation,HTTP Error 403: Forbidden
National University,https://www.alumni.nu.edu/s/1843/bp21/home.aspx?gid=2&pgid=61,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/florida/fort-myers/,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/#,HTTP Error 403: Forbidden
Castleton University,https://www.castleton.edu/emergency-information/,HTTP Error 403: Forbidden
George C Wallace State Community College-Selma,https://www.wallacestate.edu/programs/academic-division/computer-science/epc/Data%20Analytics%20STC.pdf,'utf-8' codec can't decode byte 0xc4 in position 10: invalid continuation byte
Bob Jones University,https://www.bju.edu/./#!Organ,HTTP Error 403: Forbidden
National University,https://www.alumni.nu.edu/s/1843/dog20/home.aspx?sid=1843&gid=2&pgid=829,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/engineering-science/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/administration/business-finance/,HTTP Error 403: Forbidden
University of the Pacific,"https://www.pacific.edu/javascript:setCookie('_cookieConsent','accepted','90');",HTTP Error 404: Not Found
Central Louisiana Technical Community College,https://www.cltcc.edu/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Paralegal%20Studies,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/florida/orlando/,HTTP Error 403: Forbidden
National University,https://www.nu.edu/community/,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/#,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/administration/dillard-university-police-department/,HTTP Error 403: Forbidden
Asbury University,https://www.asbury.edu/wp-content/uploads/2023/07/HPHEmajor-2022.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Bob Jones University,https://www.bju.edu/./#!Percussion,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/florida/ocala/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/english/,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/about-cltcc/index,HTTP Error 403: Forbidden
Wright State University-Lake Campus,https://www.wright.edu/tel:+19377751000,HTTP Error 404: Not Found
Dillard University,https://www.dillard.edu/about/administration/emergency-preparedness/,HTTP Error 403: Forbidden
Castleton University,https://www.castleton.edu/campus-life/campus-the-region/campus-accessibility/,HTTP Error 403: Forbidden
George C Wallace State Community College-Selma,https://www.wallacestate.edu/programs/academic-division/computer-science/epc/Electric%20Vehicle%20EV%20Cybersecurity%20STC.pdf,'utf-8' codec can't decode byte 0xc4 in position 10: invalid continuation byte
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Bob Jones University,https://www.bju.edu/./#!Philosophy,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/about-cltcc/quick-facts,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/administration/human-resources/,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../../seminars/,HTTP Error 400: Bad Request
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/florida/tampa-brandon/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/family-and-consumer-sciences-education/,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/about-cltcc/mission-vision,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/administration/information-technology-telecommunications/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Photography,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/illinois/,HTTP Error 403: Forbidden
George C Wallace State Community College-Selma,https://www.wallacestate.edu/programs/academic-division/computer-science/epc/Geospatial%20Technology%20AAS.pdf,'utf-8' codec can't decode byte 0xc4 in position 10: invalid continuation byte
National University,https://apply.nu.edu/,HTTP Error 403: Forbidden
LeTourneau University,https://www.letuathletics.com/,HTTP Error 404: Not Found
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/finance/,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/about-cltcc/accreditation,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/administration/communications-marketing/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Physics,HTTP Error 403: Forbidden
Asbury University,https://www.asbury.edu/wp-content/uploads/2023/07/HCOMmajor-2022.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Rasmussen University-Wisconsin,https://www.rasmussen.edu/#,HTTP Error 403: Forbidden
National University,https://www.nu.edu/contact,HTTP Error 403: Forbidden
Northern Michigan University,https://nmu.edu/ots,HTTP Error 404: Not Found
Central Louisiana Technical Community College,https://www.cltcc.edu/about-cltcc/chancellor-s-welcome,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../../seminars/,HTTP Error 400: Bad Request
Dillard University,https://www.dillard.edu/about/administration/development/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/illinois/,HTTP Error 403: Forbidden
National University,https://www.nu.edu/program-finder/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/fine-arts/,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
George C Wallace State Community College-Selma,https://www.wallacestate.edu/programs/academic-division/computer-science/epc/Geospatial%20Technology%20STC.pdf,'utf-8' codec can't decode byte 0xc4 in position 10: invalid continuation byte
Bob Jones University,https://www.bju.edu/./#!Piano,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/about-cltcc/leadership-team,HTTP Error 403: Forbidden
Ventura College,https://venturacollegefoundation.org/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/community-and-church-relations/,HTTP Error 403: Forbidden
National University,https://www.nu.edu/admissions/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/illinois/aurora-naperville/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Piano%20Pedagogy,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/about-cltcc/institutional-resources,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/du-at-a-glance/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/french/,HTTP Error 403: Forbidden
National University,https://www.nu.edu/admissions/financial-aid-and-scholarships/scholarships/,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Ave Maria School of Law,https://www.avemaria.edu/admissions/admissions-team,HTTP Error 404: Not Found
Central Louisiana Technical Community College,https://www.cltcc.edu/cares-act-2020,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Political%20Science%2C%20Social%20Science,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/illinois/mokena-tinley-park/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/administration/development/institutional-advancement/give/,HTTP Error 403: Forbidden
National University,https://www.nu.edu/#terms-modal,HTTP Error 403: Forbidden
Hopkinsville Community College,https://workreadykentucky.com/,HTTP Error 406: Not Acceptable
George C Wallace State Community College-Selma,https://www.wallacestate.edu/programs/academic-division/computer-science/epc/Information%20Technology%20AAS.pdf,'utf-8' codec can't decode byte 0xc4 in position 10: invalid continuation byte
Cambridge College,https://www.cl.cam.ac.uk/../../seminars/wednesday/,HTTP Error 400: Bad Request
Central Louisiana Technical Community College,https://www.cltcc.edu/digital-planning,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/geography/,HTTP Error 403: Forbidden
Haskell Indian Nations University,https://haskell.edu/wp-content/uploads/2020/01/Haskell-Academic-Catalog-2019-2020-FINAL.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Asbury University,https://www.asbury.edu/wp-content/uploads/2023/07/HISmajor-2022.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/illinois/rockford/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Professional%20Education,HTTP Error 403: Forbidden
National University,https://www.nu.edu/#terms-modal,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Dillard University,https://www.dillard.edu/about/history-traditions/,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/student-services/files/ADA%20Compliant%20PDFs/Student%20Consumer%20Information.pdf,HTTP Error 403: Forbidden
National University,https://www.nu.edu/privacy/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Professional%20Ministry,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/illinois/romeoville-joliet/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/geology/,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/faculty-senate,HTTP Error 403: Forbidden
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/,HTTP Error 404: Not Found
George C Wallace State Community College-Selma,https://www.wallacestate.edu/programs/academic-division/computer-science/epc/Information%20Technology%20STC.pdf,'utf-8' codec can't decode byte 0xc4 in position 10: invalid continuation byte
National University,https://www.nu.edu/mailto:optout@nu.edu,HTTP Error 403: Forbidden
LeTourneau University,https://catalog.letu.edu//belchercenter.ticketforce.com/,HTTP Error 404: Not Found
Lyon College,https://lyoninstitute.com/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/kansas/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/news/,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../../seminars/wheeler/,HTTP Error 400: Bad Request
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Bob Jones University,https://www.bju.edu/./#!Professional%20Studies,HTTP Error 403: Forbidden
Central Arizona College,https://centralaz.edu/student-portal/,'utf-8' codec can't decode byte 0xc1 in position 1: invalid start byte
National University,https://www.nu.edu/privacy/,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/files/OrgChart2024/2024%20Org%20Chart%20CLTCC%20revised%201.3.24.pdf,HTTP Error 403: Forbidden
Santa Fe College,https://www.linkedin.com/school/santa-fe-college/,HTTP Error 999: Request denied
Rasmussen University-Wisconsin,https://www.rasmussen.edu/#,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/presidents-biography/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/geomatics/,HTTP Error 403: Forbidden
Asbury University,https://www.asbury.edu/wp-content/uploads/2023/07/IDSmajor-2022.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
National University,https://www.nu.edu/mailto:dataprotection@nu.edu,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Psychology,HTTP Error 403: Forbidden
Richard Bland College,https://www.rbc.edu/why-rbc/leadership-governance/strategic-plan/,HTTP Error 404: Not Found
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/degrees,HTTP Error 404: Not Found
Central Louisiana Technical Community College,https://www.cltcc.edu/academics/files/ADA%20Compliant%20PDFs/UPDATED%20State%20Strategic%20Plan%20FY%202022-2027-1-20230126-nobudget.pdf,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/presidents-biography/,HTTP Error 403: Forbidden
National University,https://apply.nu.edu/,HTTP Error 403: Forbidden
Wright State University-Lake Campus,https://www.linkedin.com/companies/wright-state-university,HTTP Error 999: Request denied
Bob Jones University,https://www.bju.edu/./#!Saxophone,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/kansas/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/presidents-biography/presidential-priorities/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/government/,HTTP Error 403: Forbidden
George C Wallace State Community College-Selma,https://www.wallacestate.edu/programs/academic-division/computer-science/epc/Network%20Technician%20STC.pdf,'utf-8' codec can't decode byte 0xc4 in position 10: invalid continuation byte
Central Louisiana Technical Community College,https://www.cltcc.edu/about-cltcc/hcr-69,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Central Arizona College,https://centralaz.edu/academics/,'utf-8' codec can't decode byte 0xb0 in position 1: invalid start byte
Bob Jones University,https://www.bju.edu/./#!Sociology%2C%20Social%20Science,HTTP Error 403: Forbidden
National University,https://www.nu.edu/contact/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/kansas/kansas-city-overland-park/,HTTP Error 403: Forbidden
University of Texas Health Science Center at Tyler,https://www.uttyler.edu/mailto:enroll@uttyler.edu,HTTP Error 404: Not Found
Dillard University,https://www.dillard.edu/about/presidents-biography/center-for-black-jewish-relations/,HTTP Error 403: Forbidden
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/becoming-student,HTTP Error 404: Not Found
Lone Star College System,https://www.lonestar.edu/#section5,'utf-8' codec can't decode byte 0x97 in position 70147: invalid start byte
Bob Jones University,https://www.bju.edu/./#!Spanish,HTTP Error 403: Forbidden
Brigham Young University-Hawaii,https://catalog.byuh.edu/tel:+18086753211,HTTP Error 404: Not Found
Central Louisiana Technical Community College,https://www.cltcc.edu/about-cltcc/job-openings-at-cltcc,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/higher_education_administration/,HTTP Error 403: Forbidden
National University,https://www.nu.edu/,HTTP Error 403: Forbidden
Central Arizona College,https://centralaz.edu/academics/areas-of-interest/,'utf-8' codec can't decode byte 0xa8 in position 1: invalid start byte
LeTourneau University,https://catalog.letu.edu//my.letu.edu/ics,HTTP Error 404: Not Found
Dillard University,https://www.dillard.edu/about/presidents-biography/annual-report/,HTTP Error 403: Forbidden
National University,https://www.nu.edu/program-finder/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/kansas/topeka/,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/about-cltcc/policies,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Special%20Education,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Asbury University,https://www.asbury.edu/wp-content/uploads/2023/07/ICSmajor-2022.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Central Arizona College,https://centralaz.edu/academics/areas-of-interest/business-and-professional-industries/,'utf-8' codec can't decode byte 0xee in position 7: invalid continuation byte
National University,https://www.nu.edu/#overview,HTTP Error 403: Forbidden
University of Texas Health Science Center at Tyler,https://www.uttyler.edu/tel:903.566.7000,HTTP Error 404: Not Found
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/minnesota/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/presidents-biography/strategic-plan/,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/about-cltcc/title-ix,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Speech-Language%20Pathology,HTTP Error 403: Forbidden
George C Wallace State Community College-Selma,https://www.wallacestate.edu/programs/academic-division/computer-science/epc/Systems%20Engineering%20STC.pdf,'utf-8' codec can't decode byte 0xc4 in position 10: invalid continuation byte
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/history/,HTTP Error 403: Forbidden
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/research,HTTP Error 404: Not Found
Bob Jones University,https://www.bju.edu/./#!Technology,HTTP Error 403: Forbidden
University of Rio Grande,https://www.rio.edu/mailto:admission@rio.edu,HTTP Error 404: Not Found
Dillard University,https://www.dillard.edu/partner-with-us/research-centers/,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/academics/files/Outcome%20Measures/Outcome%20Meausures.pdf,HTTP Error 403: Forbidden
National University,https://www.nu.edu/#coursedetails,HTTP Error 403: Forbidden
California Lutheran University,https://www.callutheran.edu/about/lutheran_tradition.php,HTTP Error 404: Not Found
Central Arizona College,https://centralaz.edu/academics/areas-of-interest/nursing-health-and-emergency-careers/,'utf-8' codec can't decode byte 0xd5 in position 9: invalid continuation byte
Rasmussen University-Wisconsin,https://www.rasmussen.edu/#,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Bob Jones University,https://www.bju.edu/./#!Theatre,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/about-cltcc/files/PDF%20Documents/Statement%20of%20Goals%20for%20Student%20Achievement.pdf,HTTP Error 403: Forbidden
University of Rio Grande,https://www.rio.edu/tel:%28740%29245-7308,HTTP Error 404: Not Found
National University,https://www.nu.edu/#programoutcomes,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/honors/,HTTP Error 403: Forbidden
University of Arkansas-Fort Smith,https://uafs.edu/programs/degree-plans/_documents/22-23/master-of-education-curriculum-and-instruction.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Dillard University,https://www.dillard.edu/partner-with-us/research-centers/center-for-racial-justice/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/minnesota/,HTTP Error 403: Forbidden
Central Arizona College,https://centralaz.edu/academics/areas-of-interest/social-behavioral-sciences-and-public-service/,'utf-8' codec can't decode byte 0xc8 in position 1: invalid continuation byte
George C Wallace State Community College-Selma,https://www.wallacestate.edu/programs/academic-division/computer-science/epc/Systems%20Engineering%20Technology%20SET%20AAS.pdf,'utf-8' codec can't decode byte 0xc4 in position 10: invalid continuation byte
National University,https://www.nu.edu/#admissions,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Theology,HTTP Error 403: Forbidden
Augustana University,https://www.linkedin.com/company/227550,HTTP Error 999: Request denied
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/partnerships,HTTP Error 404: Not Found
Dillard University,https://www.dillard.edu/partner-with-us/research-centers/minority-health-health-equity-research-center/,HTTP Error 403: Forbidden
Asbury University,https://www.asbury.edu/wp-content/uploads/2023/07/MJRmajor-2022.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Bob Jones University,https://www.bju.edu/./#!Theology%2C%20Biblical%20%26%20Systematic,HTTP Error 403: Forbidden
Central Arizona College,https://centralaz.edu/academics/areas-of-interest/computer-technology-engineering-and-math/,'utf-8' codec can't decode byte 0xee in position 7: invalid continuation byte
Cambridge College,https://www.cl.cam.ac.uk/../../history/,HTTP Error 400: Bad Request
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/health_and_physical_education/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/partner-with-us/research-centers/ray-charles-program-in-african-american-material-culture/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/minnesota/bloomington/,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
National University,https://www.nu.edu/#whynu,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/partner-with-us,HTTP Error 403: Forbidden
Central Arizona College,https://centralaz.edu/academics/areas-of-interest/biological-physical-sciences-and-agriculture/,'utf-8' codec can't decode byte 0x80 in position 1: invalid start byte
Bob Jones University,https://www.bju.edu/./#!Trombone,HTTP Error 403: Forbidden
University of Arkansas-Fort Smith,https://uafs.edu/programs/degree-plans/_documents/22-23/master-of-education-english.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
George C Wallace State Community College-Selma,https://www.wallacestate.edu/tel:256.352.8104,HTTP Error 404: Not Found
National University,https://www.nu.edu/#faqs,HTTP Error 403: Forbidden
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/about,HTTP Error 404: Not Found
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/minnesota/eagan/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/humanities/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Trumpet,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/partner-with-us/events-request/,HTTP Error 403: Forbidden
National University,https://www.nu.edu/contact/,HTTP Error 403: Forbidden
Central Arizona College,https://centralaz.edu/academics/areas-of-interest/communication-and-english/,'utf-8' codec can't decode byte 0x9d in position 1: invalid start byte
Bob Jones University,https://www.bju.edu/./#!Tuba,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/partner-with-us/meet-the-experts/,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/minnesota/hennepin-anoka/,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../../facilities/,HTTP Error 400: Bad Request
George C Wallace State Community College-Selma,https://www.wallacestate.edu/mailto:terry.ayers@wallacestate.edu,HTTP Error 404: Not Found
Asbury University,https://www.asbury.edu/wp-content/uploads/2023/07/LATEmajor-2022.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Central Arizona College,https://centralaz.edu/academics/areas-of-interest/visual-fine-and-performing-arts/,'utf-8' codec can't decode byte 0xee in position 7: invalid continuation byte
Dillard University,https://www.dillard.edu/partner-with-us/research-centers/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!University,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/interdisciplinary-studies/,HTTP Error 403: Forbidden
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/leadership,HTTP Error 404: Not Found
University of Arkansas-Fort Smith,https://uafs.edu/programs/degree-plans/_documents/22-23/ms-healthcare-administration.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Treasure Valley Community College,https://www.gochuks.com/landing/index,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Viola,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/partner-with-us/student-research/,HTTP Error 403: Forbidden
Wagner College,https://wagner.edu/#,HTTP Error 403: Forbidden
Central Arizona College,https://centralaz.edu/academics/areas-of-interest/education/,'utf-8' codec can't decode byte 0xb8 in position 1: invalid start byte
Central Louisiana Technical Community College,https://impact-adv.com/CLTCC,HTTP Error 410: Gone
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/minnesota/mankato/,HTTP Error 403: Forbidden
Santa Fe College,https://www.sfcollege.edu/tel:3523955000,HTTP Error 404: Not Found
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/leadership_studies/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/./#!Violin,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/about/administration/development/institutional-advancement/research-sponsored-programs/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/minnesota/moorhead/,HTTP Error 403: Forbidden
Wagner College,https://wagner.edu/aaa/,HTTP Error 403: Forbidden
Central Arizona College,https://centralaz.edu/academics/areas-of-interest/industrial-technology-and-skilled-trades/,'utf-8' codec can't decode byte 0xee in position 7: invalid continuation byte
Cleveland Community College,https://www.linkedin.com/school/cleveland-community-college,HTTP Error 999: Request denied
Remington College-Baton Rouge Campus,https://www.remingtoncollege.edu/tel:972-686-7878,HTTP Error 404: Not Found
Bob Jones University,https://www.bju.edu/./#!Voice,HTTP Error 403: Forbidden
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/leadership/president/our-strategic-plan,HTTP Error 404: Not Found
Lake Tahoe Community College,https://www.opencccapply.net/cccapply-welcome?cccMisCode=221,HTTP Error 403: Forbidden
Dillard University,https://www.dillardbleudevils.com/,HTTP Error 403: Forbidden
Cleveland Community College,https://clevelandcc.edu/about-us/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/library-science/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/minnesota/st-cloud/,HTTP Error 403: Forbidden
Asbury University,https://www.asbury.edu/wp-content/uploads/2023/07/LBD_undergrad-2022.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Bob Jones University,https://www.bju.edu/./#!World%20Languages%20%26%20Cultures,HTTP Error 403: Forbidden
University of Arkansas-Fort Smith,https://uafs.edu/programs/degree-plans/_documents/22-23/ba-english.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Wagner College,https://wagner.edu/academics/provost/ace/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/academics,HTTP Error 403: Forbidden
Cleveland Community College,https://c19.tv,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/#,HTTP Error 403: Forbidden
Hutchinson Community College,https://www.bluedragonsports.com,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/,HTTP Error 403: Forbidden
